X,Y,UNION,JURISDICCI,CAPITAL,FUENTE,XCOORD,YCOORD
4540727.99999499,6666776.4996027397,-2147483648,CORDOBA,CORDOBA,IGN,4540727.999995,6666776.499603
4540669.99999,6666696.4996026866,-2147483648,CORDOBA,CORDOBA,IGN,4540669.999995,6666696.499603
4540593.499995,6666273.9996024212,-2147483648,CORDOBA,CORDOBA,IGN,4540593.499995,6666273.999602
4540535.499995011,6666180.99960237,-2147483648,CORDOBA,CORDOBA,IGN,4540535.499995,6666180.999602
4540471.499995015,6665956.499602234,-2147483648,CORDOBA,CORDOBA,IGN,4540471.499995,6665956.499602
4540477.99999501,6665802.9996021343,-2147483648,CORDOBA,CORDOBA,IGN,4540477.999995,6665802.999602
4540397.99999502,6665604.4996020123,-2147483648,CORDOBA,CORDOBA,IGN,4540397.999995,6665604.499602
4540240.99999504,6665325.9996018447,-2147483648,CORDOBA,CORDOBA,IGN,4540240.999995,6665325.999602
4539994.499995073,6665258.4996018009,-2147483648,CORDOBA,CORDOBA,IGN,4539994.499995,6665258.499602
4539734.9999951,6665107.99960171,-2147483648,CORDOBA,CORDOBA,IGN,4539734.999995,6665107.999602
4539683.99999511,6664886.9996015681,-2147483648,CORDOBA,CORDOBA,IGN,4539683.999995,6664886.999602
4539312.499995153,6664271.99960119,-2147483648,CORDOBA,CORDOBA,IGN,4539312.499995,6664271.999601
4539276.99999516,6664137.4996011127,-2147483648,CORDOBA,CORDOBA,IGN,4539276.999995,6664137.499601
4539174.499995171,6664015.9996010326,-2147483648,CORDOBA,CORDOBA,IGN,4539174.499995,6664015.999601
4539036.99999519,6663769.4996008826,-2147483648,CORDOBA,CORDOBA,IGN,4539036.999995,6663769.499601
4538899.499995205,6663593.4996007793,-2147483648,CORDOBA,CORDOBA,IGN,4538899.499995,6663593.499601
4538838.499995213,6663410.4996006628,-2147483648,CORDOBA,CORDOBA,IGN,4538838.499995,6663410.499601
4538854.49999521,6663215.4996005492,-2147483648,CORDOBA,CORDOBA,IGN,4538854.499995,6663215.499601
4538879.9999952,6663160.9996005166,-2147483648,CORDOBA,CORDOBA,IGN,4538879.999995,6663160.999601
4538937.499995198,6663144.9996005027,-2147483648,CORDOBA,CORDOBA,IGN,4538937.499995,6663144.999601
4539043.499995187,6663026.4996004272,-2147483648,CORDOBA,CORDOBA,IGN,4539043.499995,6663026.499600
4539039.99999519,6662782.9996002791,-2147483648,CORDOBA,CORDOBA,IGN,4539039.999995,6662782.999600
4538969.499995193,6662725.4996002456,-2147483648,CORDOBA,CORDOBA,IGN,4538969.499995,6662725.499600
4538966.499995193,6662574.9996001543,-2147483648,CORDOBA,CORDOBA,IGN,4538966.499995,6662574.999600
4539251.499995158,6662059.4995998414,-2147483648,CORDOBA,CORDOBA,IGN,4539251.499995,6662059.499600
4539264.499995153,6661953.4995997762,-2147483648,CORDOBA,CORDOBA,IGN,4539264.499995,6661953.499600
4539222.49999516,6661793.4995996775,-2147483648,CORDOBA,CORDOBA,IGN,4539222.499995,6661793.499600
4539232.499995161,6661661.9995995956,-2147483648,CORDOBA,CORDOBA,IGN,4539232.499995,6661661.999600
4539078.49999518,6661681.4995996049,-2147483648,CORDOBA,CORDOBA,IGN,4539078.499995,6661681.499600
4538969.499995193,6661649.4995995844,-2147483648,CORDOBA,CORDOBA,IGN,4538969.499995,6661649.499600
4538966.499995185,6661482.9995994875,-2147483648,CORDOBA,CORDOBA,IGN,4538966.499995,6661482.999599
4539046.499995182,6661344.9995994018,-2147483648,CORDOBA,CORDOBA,IGN,4539046.499995,6661344.999599
4538991.99999519,6661114.4995992621,-2147483648,CORDOBA,CORDOBA,IGN,4538991.999995,6661114.499599
4538899.4999952,6660938.4995991513,-2147483648,CORDOBA,CORDOBA,IGN,4538899.499995,6660938.499599
4538905.49999519,6660630.9995989669,-2147483648,CORDOBA,CORDOBA,IGN,4538905.499995,6660630.999599
4538844.9999952,6660544.4995989082,-2147483648,CORDOBA,CORDOBA,IGN,4538844.999995,6660544.499599
4538703.99999522,6660569.9995989231,-2147483648,CORDOBA,CORDOBA,IGN,4538703.999995,6660569.999599
4538639.99999523,6660637.4995989641,-2147483648,CORDOBA,CORDOBA,IGN,4538639.999995,6660637.499599
4538546.99999524,6660649.9995989744,-2147483648,CORDOBA,CORDOBA,IGN,4538546.999995,6660649.999599
4538393.499995254,6660624.4995989604,-2147483648,CORDOBA,CORDOBA,IGN,4538393.499995,6660624.499599
4538409.499995254,6660493.4995988794,-2147483648,CORDOBA,CORDOBA,IGN,4538409.499995,6660493.499599
4538613.99999523,6660070.4995986149,-2147483648,CORDOBA,CORDOBA,IGN,4538613.999995,6660070.499599
4538844.9999952,6659846.4995984882,-2147483648,CORDOBA,CORDOBA,IGN,4538844.999995,6659846.499598
4538815.9999952,6659641.499598355,-2147483648,CORDOBA,CORDOBA,IGN,4538815.999995,6659641.499598
4538546.99999523,6659413.9995982125,-2147483648,CORDOBA,CORDOBA,IGN,4538546.999995,6659413.999598
4538678.49999522,6659147.9995980486,-2147483648,CORDOBA,CORDOBA,IGN,4538678.499995,6659147.999598
4538684.49999522,6659071.4995980123,-2147483648,CORDOBA,CORDOBA,IGN,4538684.499995,6659071.499598
4538815.9999952,6658798.9995978456,-2147483648,CORDOBA,CORDOBA,IGN,4538815.999995,6658798.999598
4538899.49999519,6658706.4995977897,-2147483648,CORDOBA,CORDOBA,IGN,4538899.499995,6658706.499598
4538991.99999518,6658555.4995976901,-2147483648,CORDOBA,CORDOBA,IGN,4538991.999995,6658555.499598
4538850.99999519,6658353.9995975727,-2147483648,CORDOBA,CORDOBA,IGN,4538850.999995,6658353.999598
4538812.9999952,6658238.4995974945,-2147483648,CORDOBA,CORDOBA,IGN,4538812.999995,6658238.499597
4538613.99999522,6658158.4995974526,-2147483648,CORDOBA,CORDOBA,IGN,4538613.999995,6658158.499597
4538575.99999523,6658075.4995974032,-2147483648,CORDOBA,CORDOBA,IGN,4538575.999995,6658075.499597
4538607.99999523,6657726.4995971816,-2147483648,CORDOBA,CORDOBA,IGN,4538607.999995,6657726.499597
4538722.99999521,6657498.9995970475,-2147483648,CORDOBA,CORDOBA,IGN,4538722.999995,6657498.999597
4538918.49999518,6657284.499596918,-2147483648,CORDOBA,CORDOBA,IGN,4538918.499995,6657284.499597
4539036.99999517,6657207.4995968705,-2147483648,CORDOBA,CORDOBA,IGN,4539036.999995,6657207.499597
4539171.499995156,6657059.99959678,-2147483648,CORDOBA,CORDOBA,IGN,4539171.499995,6657059.999597
4539324.99999513,6656947.99959672,-2147483648,CORDOBA,CORDOBA,IGN,4539324.999995,6656947.999597
4539453.499995115,6656445.4995964002,-2147483648,CORDOBA,CORDOBA,IGN,4539453.499995,6656445.499596
4539366.99999513,6656140.9995962186,-2147483648,CORDOBA,CORDOBA,IGN,4539366.999995,6656140.999596
4539478.99999511,6655855.9995960454,-2147483648,CORDOBA,CORDOBA,IGN,4539478.999995,6655855.999596
4539494.99999511,6655621.9995958973,-2147483648,CORDOBA,CORDOBA,IGN,4539494.999995,6655621.999596
4539421.499995117,6655099.9995955816,-2147483648,CORDOBA,CORDOBA,IGN,4539421.499995,6655099.999596
4539392.49999512,6654843.99959543,-2147483648,CORDOBA,CORDOBA,IGN,4539392.499995,6654843.999595
4539337.99999513,6654654.9995953115,-2147483648,CORDOBA,CORDOBA,IGN,4539337.999995,6654654.999595
4539276.99999513,6654437.4995951764,-2147483648,CORDOBA,CORDOBA,IGN,4539276.999995,6654437.499595
4539225.99999514,6654228.9995950507,-2147483648,CORDOBA,CORDOBA,IGN,4539225.999995,6654228.999595
4539187.499995139,6654007.9995949129,-2147483648,CORDOBA,CORDOBA,IGN,4539187.499995,6654007.999595
4539142.499995144,6653802.9995947853,-2147483648,CORDOBA,CORDOBA,IGN,4539142.499995,6653802.999595
4539126.499995152,6653572.4995946465,-2147483648,CORDOBA,CORDOBA,IGN,4539126.499995,6653572.499595
4539115.99999515,6653290.9995944696,-2147483648,CORDOBA,CORDOBA,IGN,4539115.999995,6653290.999594
4539107.99999515,6653006.4995943028,-2147483648,CORDOBA,CORDOBA,IGN,4539107.999995,6653006.499594
4539212.499995135,6652765.9995941538,-2147483648,CORDOBA,CORDOBA,IGN,4539212.499995,6652765.999594
4539322.499995118,6652519.4995940011,-2147483648,CORDOBA,CORDOBA,IGN,4539322.499995,6652519.499594
4539392.499995112,6652228.9995938279,-2147483648,CORDOBA,CORDOBA,IGN,4539392.499995,6652228.999594
4539507.99999509,6651993.4995936872,-2147483648,CORDOBA,CORDOBA,IGN,4539507.999995,6651993.499594
4539678.99999507,6651824.9995935867,-2147483648,CORDOBA,CORDOBA,IGN,4539678.999995,6651824.999594
4539867.499995055,6651694.9995935,-2147483648,CORDOBA,CORDOBA,IGN,4539867.499995,6651694.999594
4540201.499995011,6651586.4995934432,-2147483648,CORDOBA,CORDOBA,IGN,4540201.499995,6651586.499593
4540372.99999499,6651411.9995933352,-2147483648,CORDOBA,CORDOBA,IGN,4540372.999995,6651411.999593
4540516.499994975,6651193.4995931964,-2147483648,CORDOBA,CORDOBA,IGN,4540516.499995,6651193.499593
4540721.99999495,6650996.4995930819,-2147483648,CORDOBA,CORDOBA,IGN,4540721.999995,6650996.499593
4540971.499994912,6650843.9995929813,-2147483648,CORDOBA,CORDOBA,IGN,4540971.499995,6650843.999593
4541064.9999949,6650642.4995928593,-2147483648,CORDOBA,CORDOBA,IGN,4541064.999995,6650642.499593
4541208.499994882,6650445.9995927429,-2147483648,CORDOBA,CORDOBA,IGN,4541208.499995,6650445.999593
4541484.99999485,6650181.9995925818,-2147483648,CORDOBA,CORDOBA,IGN,4541484.999995,6650181.999593
4541702.499994818,6650073.9995925184,-2147483648,CORDOBA,CORDOBA,IGN,4541702.499995,6650073.999593
4541890.499994793,6649944.4995924355,-2147483648,CORDOBA,CORDOBA,IGN,4541890.499995,6649944.499592
4542062.99999478,6649780.9995923433,-2147483648,CORDOBA,CORDOBA,IGN,4542062.999995,6649780.999592
4542205.99999475,6649556.9995922027,-2147483648,CORDOBA,CORDOBA,IGN,4542205.999995,6649556.999592
4542448.499994722,6649158.9995919662,-2147483648,CORDOBA,CORDOBA,IGN,4542448.499995,6649158.999592
4542669.4999947,6648905.9995918116,-2147483648,CORDOBA,CORDOBA,IGN,4542669.499995,6648905.999592
4542896.499994666,6648692.4995916765,-2147483648,CORDOBA,CORDOBA,IGN,4542896.499995,6648692.499592
4543057.499994646,6648551.4995915918,-2147483648,CORDOBA,CORDOBA,IGN,4543057.499995,6648551.499592
4543256.99999462,6648432.9995915266,-2147483648,CORDOBA,CORDOBA,IGN,4543256.999995,6648432.999592
4543507.499994591,6648352.9995914735,-2147483648,CORDOBA,CORDOBA,IGN,4543507.499995,6648352.999591
4543712.99999457,6648222.9995913953,-2147483648,CORDOBA,CORDOBA,IGN,4543712.999995,6648222.999591
4543800.499994551,6647982.4995912462,-2147483648,CORDOBA,CORDOBA,IGN,4543800.499995,6647982.499591
4543943.499994533,6647774.9995911233,-2147483648,CORDOBA,CORDOBA,IGN,4543943.499995,6647774.999591
4544305.499994491,6647637.9995910404,-2147483648,CORDOBA,CORDOBA,IGN,4544305.499994,6647637.999591
4544504.99999447,6647469.4995909417,-2147483648,CORDOBA,CORDOBA,IGN,4544504.999994,6647469.499591
4544770.499994429,6647171.4995907536,-2147483648,CORDOBA,CORDOBA,IGN,4544770.499994,6647171.499591
4545106.499994383,6646616.499590422,-2147483648,CORDOBA,CORDOBA,IGN,4545106.499994,6646616.499590
4545430.99999434,6646055.9995900802,-2147483648,CORDOBA,CORDOBA,IGN,4545430.999994,6646055.999590
4545778.9999943,6645579.4995897934,-2147483648,CORDOBA,CORDOBA,IGN,4545778.999994,6645579.499590
4545959.499994277,6645086.99958949,-2147483648,CORDOBA,CORDOBA,IGN,4545959.499994,6645086.999589
4546039.499994264,6644622.9995892029,-2147483648,CORDOBA,CORDOBA,IGN,4546039.499994,6644622.999589
4546036.499994258,6644243.9995889738,-2147483648,CORDOBA,CORDOBA,IGN,4546036.499994,6644243.999589
4546146.499994244,6644041.9995888546,-2147483648,CORDOBA,CORDOBA,IGN,4546146.499994,6644041.999589
4546407.499994214,6643906.4995887689,-2147483648,CORDOBA,CORDOBA,IGN,4546407.499994,6643906.499589
4546752.99999417,6643808.4995887112,-2147483648,CORDOBA,CORDOBA,IGN,4546752.999994,6643808.499589
4547226.499994117,6643726.9995886665,-2147483648,CORDOBA,CORDOBA,IGN,4547226.499994,6643726.999589
4547811.99999404,6643711.4995886544,-2147483648,CORDOBA,CORDOBA,IGN,4547811.999994,6643711.499589
4550963.99999364,6643675.9995886507,-2147483648,CORDOBA,CORDOBA,IGN,4550963.999994,6643675.999589
4563760.499992051,6643481.9995885799,-2147483648,CORDOBA,CORDOBA,IGN,4563760.499992,6643481.999589
4579441.499990099,6643282.9995885361,-2147483648,CORDOBA,CORDOBA,IGN,4579441.499990,6643282.999589
4583703.99998948,6628405.9995795228,-2147483648,CORDOBA,CORDOBA,IGN,4583703.999989,6628405.999580
4589064.99998877,6622264.9995758319,-2147483648,CORDOBA,CORDOBA,IGN,4589064.999989,6622264.999576
4594926.499987991,6615568.9995718272,-2147483648,CORDOBA,CORDOBA,IGN,4594926.499988,6615568.999572
4603531.499986844,6605739.499565972,-2147483648,CORDOBA,CORDOBA,IGN,4603531.499987,6605739.499566
4607824.499986265,6601019.9995631659,-2147483648,CORDOBA,CORDOBA,IGN,4607824.499986,6601019.999563
4610608.499985886,6598097.99956143,-2147483648,CORDOBA,CORDOBA,IGN,4610608.499986,6598097.999561
4609804.99998597,6595251.99955972,-2147483648,CORDOBA,CORDOBA,IGN,4609804.999986,6595251.999560
4609447.99998601,6594011.4995589796,-2147483648,CORDOBA,CORDOBA,IGN,4609447.999986,6594011.499559
4608987.99998606,6592414.4995580157,-2147483648,CORDOBA,CORDOBA,IGN,4608987.999986,6592414.499558
4607493.499986208,6587220.9995549032,-2147483648,CORDOBA,CORDOBA,IGN,4607493.499986,6587220.999555
4607311.99998622,6586589.9995545261,-2147483648,CORDOBA,CORDOBA,IGN,4607311.999986,6586589.999555
4606323.49998633,6583155.9995524678,-2147483648,CORDOBA,CORDOBA,IGN,4606323.499986,6583155.999552
4604696.9999865,6577547.9995491076,-2147483648,CORDOBA,CORDOBA,IGN,4604696.999986,6577547.999549
4602651.8819066901,6570495.1041771118,-2147483648,CORDOBA,CORDOBA,IGN,4602651.881907,6570495.104177
4601875.99998679,6567891.9995433521,-2147483648,CORDOBA,CORDOBA,IGN,4601875.999987,6567891.999543
4601706.99998681,6567318.499543014,-2147483648,CORDOBA,CORDOBA,IGN,4601706.999987,6567318.499543
4601086.99998688,6565208.9995417595,-2147483648,CORDOBA,CORDOBA,IGN,4601086.999987,6565208.999542
4600230.499986964,6562301.99954003,-2147483648,CORDOBA,CORDOBA,IGN,4600230.499987,6562301.999540
4599460.99998704,6559687.9995384803,-2147483648,CORDOBA,CORDOBA,IGN,4599460.999987,6559687.999538
4598592.499987138,6556650.499536667,-2147483648,CORDOBA,CORDOBA,IGN,4598592.499987,6556650.499537
4597833.99998722,6553996.9995350996,-2147483648,CORDOBA,CORDOBA,IGN,4597833.999987,6553996.999535
4597327.499987278,6552293.9995340854,-2147483648,CORDOBA,CORDOBA,IGN,4597327.499987,6552293.999534
4596908.99998732,6550885.9995332565,-2147483648,CORDOBA,CORDOBA,IGN,4596908.999987,6550885.999533
4596835.99998733,6550608.4995330926,-2147483648,CORDOBA,CORDOBA,IGN,4596835.999987,6550608.499533
4596686.99998734,6550041.4995327555,-2147483648,CORDOBA,CORDOBA,IGN,4596686.999987,6550041.499533
4596219.9999874,6548417.4995317962,-2147483648,CORDOBA,CORDOBA,IGN,4596219.999987,6548417.499532
4595883.99998743,6547276.4995311191,-2147483648,CORDOBA,CORDOBA,IGN,4595883.999987,6547276.499531
4595406.499987481,6545653.4995301655,-2147483648,CORDOBA,CORDOBA,IGN,4595406.499987,6545653.499530
4594558.499987571,6542793.4995284732,-2147483648,CORDOBA,CORDOBA,IGN,4594558.499988,6542793.499528
4594185.99998762,6541554.4995277449,-2147483648,CORDOBA,CORDOBA,IGN,4594185.999988,6541554.499528
4592769.49998777,6536674.4995248709,-2147483648,CORDOBA,CORDOBA,IGN,4592769.499988,6536674.499525
4592524.499987791,6535827.99952437,-2147483648,CORDOBA,CORDOBA,IGN,4592524.499988,6535827.999524
4592458.499987799,6535604.4995242376,-2147483648,CORDOBA,CORDOBA,IGN,4592458.499988,6535604.499524
4591981.99998785,6533988.9995232848,-2147483648,CORDOBA,CORDOBA,IGN,4591981.999988,6533988.999523
4591297.499987931,6531562.9995218627,-2147483648,CORDOBA,CORDOBA,IGN,4591297.499988,6531562.999522
4590724.499987993,6529531.4995206641,-2147483648,CORDOBA,CORDOBA,IGN,4590724.499988,6529531.499521
4590442.499988021,6528575.4995201081,-2147483648,CORDOBA,CORDOBA,IGN,4590442.499988,6528575.499520
4589922.49998808,6526810.9995190687,-2147483648,CORDOBA,CORDOBA,IGN,4589922.499988,6526810.999519
4589124.99998817,6524048.9995174455,-2147483648,CORDOBA,CORDOBA,IGN,4589124.999988,6524048.999517
4588700.99998822,6522622.9995166073,-2147483648,CORDOBA,CORDOBA,IGN,4588700.999988,6522622.999517
4588385.499988257,6521561.9995159879,-2147483648,CORDOBA,CORDOBA,IGN,4588385.499988,6521561.999516
4587904.499988305,6519861.9995149923,-2147483648,CORDOBA,CORDOBA,IGN,4587904.499988,6519861.999515
4587201.99998838,6517433.4995135739,-2147483648,CORDOBA,CORDOBA,IGN,4587201.999988,6517433.499514
4586499.99998846,6514998.9995121555,-2147483648,CORDOBA,CORDOBA,IGN,4586499.999988,6514998.999512
4585907.99998853,6512940.4995109476,-2147483648,CORDOBA,CORDOBA,IGN,4585907.999989,6512940.499511
4585515.499988578,6511547.9995101355,-2147483648,CORDOBA,CORDOBA,IGN,4585515.499989,6511547.999510
4585274.499988604,6510756.9995096745,-2147483648,CORDOBA,CORDOBA,IGN,4585274.499989,6510756.999510
4584627.499988678,6508633.9995084368,-2147483648,CORDOBA,CORDOBA,IGN,4584627.499989,6508633.999508
4583604.99998879,6505195.9995064363,-2147483648,CORDOBA,CORDOBA,IGN,4583604.999989,6505195.999506
4583271.99998883,6503965.99950572,-2147483648,CORDOBA,CORDOBA,IGN,4583271.999989,6503965.999506
4583062.499988858,6503190.9995052684,-2147483648,CORDOBA,CORDOBA,IGN,4583062.499989,6503190.999505
4582219.499988965,6502382.9995047906,-2147483648,CORDOBA,CORDOBA,IGN,4582219.499989,6502382.999505
4572173.499990261,6493298.4994994774,-2147483648,CORDOBA,CORDOBA,IGN,4572173.499990,6493298.499499
4572843.499990161,6491119.9994982239,-2147483648,CORDOBA,CORDOBA,IGN,4572843.499990,6491119.999498
4573380.499990081,6490054.9994976083,-2147483648,CORDOBA,CORDOBA,IGN,4573380.499990,6490054.999498
4573978.99999,6488814.9994969023,-2147483648,CORDOBA,CORDOBA,IGN,4573978.999990,6488814.999497
4574091.499989985,6488464.9994967021,-2147483648,CORDOBA,CORDOBA,IGN,4574091.499990,6488464.999497
4574091.499989982,6488089.9994964851,-2147483648,CORDOBA,CORDOBA,IGN,4574091.499990,6488089.999496
4574039.499989977,6486064.9994953144,-2147483648,CORDOBA,CORDOBA,IGN,4574039.499990,6486064.999495
4574039.499989965,6483595.9994938904,-2147483648,CORDOBA,CORDOBA,IGN,4574039.499990,6483595.999494
4573980.499989968,6482526.4994932776,-2147483648,CORDOBA,CORDOBA,IGN,4573980.499990,6482526.499493
4573727.499989997,6481044.499492419,-2147483648,CORDOBA,CORDOBA,IGN,4573727.499990,6481044.499492
4573490.99999002,6479448.9994915016,-2147483648,CORDOBA,CORDOBA,IGN,4573490.999990,6479448.999492
4573228.99999004,6477833.9994905675,-2147483648,CORDOBA,CORDOBA,IGN,4573228.999990,6477833.999491
4573228.99999004,6477201.9994902061,-2147483648,CORDOBA,CORDOBA,IGN,4573228.999990,6477201.999490
4573453.499989988,6473297.9994879682,-2147483648,CORDOBA,CORDOBA,IGN,4573453.499990,6473297.999488
4573446.99998999,6473014.9994878015,-2147483648,CORDOBA,CORDOBA,IGN,4573446.999990,6473014.999488
4573440.99998999,6472771.9994876655,-2147483648,CORDOBA,CORDOBA,IGN,4573440.999990,6472771.999488
4573665.499989956,6472420.4994874671,-2147483648,CORDOBA,CORDOBA,IGN,4573665.499990,6472420.499487
4574686.99998982,6471188.4994867649,-2147483648,CORDOBA,CORDOBA,IGN,4574686.999990,6471188.499487
4575972.499989627,6469452.4994857768,-2147483648,CORDOBA,CORDOBA,IGN,4575972.499990,6469452.499486
4576152.9999896,6469223.9994856436,-2147483648,CORDOBA,CORDOBA,IGN,4576152.999990,6469223.999486
4576682.99998953,6468553.4994852636,-2147483648,CORDOBA,CORDOBA,IGN,4576682.999990,6468553.499485
4576932.499989483,6467441.4994846266,-2147483648,CORDOBA,CORDOBA,IGN,4576932.499989,6467441.499485
4577306.49998943,6466095.9994838573,-2147483648,CORDOBA,CORDOBA,IGN,4577306.499989,6466095.999484
4577828.99998934,6464005.9994826671,-2147483648,CORDOBA,CORDOBA,IGN,4577828.999989,6464005.999483
4578041.499989309,6463233.4994822303,-2147483648,CORDOBA,CORDOBA,IGN,4578041.499989,6463233.499482
4578340.99998927,6462226.9994816519,-2147483648,CORDOBA,CORDOBA,IGN,4578340.999989,6462226.999482
4578552.99998923,6461606.9994813,-2147483648,CORDOBA,CORDOBA,IGN,4578552.999989,6461606.999481
4578639.99998922,6461226.99948108,-2147483648,CORDOBA,CORDOBA,IGN,4578639.999989,6461226.999481
4578539.99998923,6460816.9994808501,-2147483648,CORDOBA,CORDOBA,IGN,4578539.999989,6460816.999481
4578352.9495411953,6459812.8214157438,-2147483648,CORDOBA,CORDOBA,IGN,4578352.949541,6459812.821416
4578220.499989266,6459339.4994800035,-2147483648,CORDOBA,CORDOBA,IGN,4578220.499989,6459339.499480
4577976.49998929,6458079.9994792771,-2147483648,CORDOBA,CORDOBA,IGN,4577976.499989,6458079.999479
4577314.99998936,6454190.4994770586,-2147483648,CORDOBA,CORDOBA,IGN,4577314.999989,6454190.499477
4577335.499989354,6453832.9994768566,-2147483648,CORDOBA,CORDOBA,IGN,4577335.499989,6453832.999477
4577360.99998935,6453509.9994766768,-2147483648,CORDOBA,CORDOBA,IGN,4577360.999989,6453509.999477
4577402.99998934,6453275.9994765334,-2147483648,CORDOBA,CORDOBA,IGN,4577402.999989,6453275.999477
4577326.499989354,6452918.99947634,-2147483648,CORDOBA,CORDOBA,IGN,4577326.499989,6452918.999476
4577163.99998938,6452532.9994761087,-2147483648,CORDOBA,CORDOBA,IGN,4577163.999989,6452532.999476
